index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_Tax,Volume_2019 Product,province,price,returnability,norm,Discount_Total,label
25279,2.0,1.0,0.0,0.0,11.0,0.0,3.5151211279804695,-2.5383074265151158,2.0,425.57,1.0,11.269427669584644,2.075684492802124,0
25280,2.0,1.0,0.0,0.0,11.0,0.0,3.7367167835280966,-2.120263536200091,2.0,349.67,1.0,11.269427669584644,2.363680192353857,0
25281,2.0,1.0,0.0,0.0,11.0,0.0,5.8442108615745205,0.131028262406404,2.0,302.83,1.0,11.269427669584644,4.38502214365368,0
25282,2.0,1.0,0.0,0.0,13.0,0.0,4.645351975620923,-1.2039728043259361,2.0,347.0,1.0,13.228756555322953,2.8460714989995846,0
25283,2.0,1.0,0.0,0.0,13.0,0.0,5.904407714539809,0.23111172096338664,2.0,290.99,1.0,13.228756555322953,4.602867536925416,0
25284,2.0,1.0,0.0,0.0,13.0,0.0,8.526727594199158,2.8425810940598164,2.0,294.17,1.0,13.228756555322953,7.125033663785124,3
25285,2.0,1.0,0.0,0.0,14.0,0.0,7.418588902716128,1.6832458395788201,2.0,309.62,1.0,14.212670403551895,5.983633967992794,0
25286,2.0,1.0,0.0,0.0,16.0,0.0,6.198153460350231,0.23507212217948348,2.0,388.81,1.0,16.186414056238647,4.681019498271529,0
25287,2.0,1.0,0.0,0.0,16.0,0.0,6.258778082166666,0.29565024210095786,2.0,388.82,1.0,16.186414056238647,4.808029393999594,0
25288,2.0,1.0,0.0,0.0,18.0,0.0,4.431768726568696,-1.4271163556401458,2.0,350.33,1.0,18.16590212458495,3.2534704696327,0
25289,2.0,1.0,0.0,0.0,22.0,0.0,5.1047326174753715,-0.9288695140810151,2.0,417.22,1.0,22.135943621178654,3.408834808791367,0
25290,2.0,1.0,0.0,0.0,13.0,3.0,9.399165733108804,3.8607297110405954,2.0,254.28,1.0,13.564659966250536,4.968979618827423,3
25291,2.0,1.0,0.0,0.0,22.0,3.0,6.071061001379125,0.1823215567939546,2.0,360.95,1.0,22.338307903688676,2.7880929087757464,0
25292,0.0,1.0,0.0,0.0,4.0,0.0,3.654546775033431,-2.4651040224918206,1.0,454.71,0.0,4.123105625617661,1.6789639750827108,2
25293,0.0,1.0,0.0,0.0,13.0,0.0,3.035914063186823,-2.8134107167600364,1.0,347.0,1.0,13.076696830622021,1.506297153514587,0
25294,0.0,1.0,0.0,0.0,16.0,0.0,6.13361493921266,0.16974277458709455,1.0,389.11,1.0,16.06237840420901,4.529368472571809,0
25295,0.0,1.0,0.0,0.0,16.0,0.0,4.118711918670395,-1.8451602459551701,1.0,389.11,1.0,16.06237840420901,2.514465452029545,0
25296,0.0,1.0,0.0,0.0,16.0,0.0,3.422958873443668,-2.5383074265151158,1.0,388.1,1.0,16.06237840420901,1.8293763327993617,0
25297,0.0,1.0,0.0,0.0,22.0,0.0,3.495294705041271,-2.5383074265151158,1.0,417.22,1.0,22.045407685048602,1.8764069432883397,0
25298,0.0,1.0,0.0,0.0,13.0,3.0,9.06479654668437,3.5263605246161616,1.0,254.28,1.0,13.416407864998739,7.485940441072401,3
25300,1.0,1.0,1.0,11.0,11.0,0.0,5.60782208351029,-0.10536051565782616,10.0,302.83,1.0,11.180339887498949,4.133565275375382,0
25301,1.0,1.0,1.0,11.0,13.0,0.0,4.981824212242136,-0.8675005677047231,10.0,347.0,1.0,13.152946437965905,3.5810158082379915,0
25302,1.0,1.0,1.0,11.0,16.0,0.0,3.4255647381104497,-2.5383074265151158,10.0,389.11,1.0,16.1245154965971,1.9487632180377197,0
25303,1.0,1.0,1.0,11.0,22.0,0.0,5.1047326174753715,-0.9288695140810151,10.0,417.22,1.0,22.090722034374522,3.6136169696133895,0
25304,1.0,1.0,1.0,11.0,13.0,3.0,4.35259782398307,-1.2039728043259361,10.0,258.93,1.0,13.490737563232042,2.785628335747585,0
25305,1.0,1.0,1.0,11.0,16.0,3.0,7.198587384865026,1.252762968495368,10.0,382.15,1.0,16.401219466856727,5.641268569266959,3
25306,1.0,1.0,1.0,11.0,21.0,3.0,10.368265049310265,4.802380355275797,10.0,261.36,1.0,21.307275752662516,8.793803194100935,3
25307,1.0,1.0,1.0,11.0,22.0,3.0,8.17688641232505,2.2617630984737906,10.0,370.6,1.0,22.293496809607955,6.604742963198728,3
25308,1.0,1.0,2.0,4.0,4.0,0.0,7.021253592758561,1.0032021038634513,10.0,410.78,0.0,4.69041575982343,4.412919498116252,2
25309,1.0,1.0,2.0,4.0,6.0,0.0,4.340553386467307,-3.101092789211817,10.0,1705.56,0.0,6.48074069840786,2.0028304393079956,0
25310,1.0,1.0,2.0,4.0,2.0,0.0,5.597680943773655,-0.5108256237659907,10.0,449.67,1.0,3.3166247903554,4.02535169073515,2
25313,1.0,1.0,2.0,4.0,11.0,0.0,5.096996459744299,-0.616186139423817,10.0,302.83,1.0,11.313708498984761,3.494687724749494,0
25314,1.0,1.0,2.0,4.0,21.0,3.0,8.983548925174366,3.417726683613366,10.0,261.34,1.0,21.37755832643195,6.584404577250896,3
25315,1.0,1.0,2.0,4.0,22.0,3.0,7.109045782323694,1.1939224684724343,10.0,370.6,1.0,22.360679774997898,2.7434173449395014,0
25325,2.0,1.0,2.0,4.0,0.0,0.0,4.231203744939298,-2.120263536200091,10.0,573.33,1.0,3.1622776601683795,2.5756610130564646,2
25326,2.0,1.0,2.0,4.0,11.0,0.0,5.790143640304245,0.0769610411361284,10.0,302.83,1.0,11.445523142259598,4.093177214470094,0
25327,2.0,1.0,2.0,4.0,13.0,0.0,4.645351975620923,-1.2039728043259361,10.0,347.0,1.0,13.379088160259652,3.0204248861443626,0
25328,2.0,1.0,2.0,4.0,13.0,0.0,3.563882963939251,-2.120263536200091,10.0,294.17,1.0,13.379088160259652,1.8625285401162623,0
25329,2.0,1.0,2.0,4.0,16.0,0.0,4.52417702677856,-1.1488535051048565,10.0,290.91,1.0,16.30950643030009,2.8243506567983707,0
25330,2.0,1.0,2.0,4.0,16.0,0.0,6.13361493921266,0.16974277458709455,10.0,389.11,1.0,16.30950643030009,4.43438186500781,0
25331,2.0,1.0,2.0,4.0,16.0,0.0,5.728149831104496,-0.23572233352106997,10.0,389.11,1.0,16.30950643030009,4.028916756899646,0
25332,2.0,1.0,2.0,4.0,16.0,0.0,4.095011006765261,-1.8451602459551701,10.0,380.0,1.0,16.30950643030009,2.4714836294558595,0
25333,2.0,1.0,2.0,4.0,21.0,0.0,4.22829253473184,-1.4271163556401458,10.0,285.83,1.0,21.236760581595302,2.5241273629412815,0
25334,2.0,1.0,2.0,4.0,22.0,0.0,5.1047326174753715,-0.9288695140810151,10.0,417.22,1.0,22.22611077089287,3.177220149599368,0
25335,2.0,1.0,2.0,4.0,13.0,3.0,8.023342671856208,2.4849066497880004,10.0,254.28,1.0,13.711309200802088,6.122141870749598,3
25336,2.0,1.0,2.0,4.0,16.0,3.0,5.3992480851264775,-0.5108256237659907,10.0,368.73,1.0,16.583123951777,3.5934692693092782,0
25337,2.0,1.0,2.0,4.0,21.0,3.0,9.50740404923069,3.9415818076696905,10.0,261.34,1.0,21.447610589527216,7.6960580819484825,3
25338,2.0,1.0,0.0,0.0,11.0,0.0,4.409641801706855,-1.4271163556401458,8.0,342.67,1.0,11.269427669584644,2.8425810940598164,0
25339,2.0,1.0,0.0,0.0,13.0,0.0,3.9693480720474157,-1.7147984280919266,8.0,294.17,1.0,13.228756555322953,2.372111155642656,0
25340,2.0,1.0,0.0,0.0,16.0,0.0,3.4255647381104497,-2.5383074265151158,8.0,389.11,1.0,16.186414056238647,1.8229350866965048,0
25341,2.0,1.0,0.0,0.0,21.0,3.0,9.201375305590533,3.634951112088381,8.0,261.5,1.0,21.354156504062622,7.6363371686643555,3
25343,2.0,2.0,2.0,4.0,2.0,0.0,6.193588731198116,0.0769610411361284,10.0,453.33,1.0,4.123105625617661,4.74970333672039,1
25344,2.0,2.0,2.0,4.0,11.0,0.0,5.240741218410441,-0.616186139423817,10.0,349.65,1.0,11.575836902790225,3.6732580732109796,1
25345,2.0,2.0,2.0,4.0,11.0,0.0,6.365507785207806,0.6523251860396901,10.0,302.83,1.0,11.575836902790225,4.8912509770728985,1
25346,2.0,2.0,2.0,4.0,11.0,0.0,4.815106909815019,-1.0216512475319814,10.0,342.67,1.0,11.575836902790225,3.3769046890931107,1
25347,2.0,2.0,2.0,4.0,13.0,0.0,6.5622745878029844,0.712949807856125,10.0,347.0,1.0,13.490737563232042,5.0020653434131885,1
25348,2.0,2.0,2.0,4.0,16.0,0.0,4.52417702677856,-1.439695137847006,10.0,389.11,1.0,16.401219466856727,3.0473755067058295,1
25349,2.0,2.0,2.0,4.0,16.0,0.0,4.118711918670395,-1.8451602459551701,10.0,389.11,1.0,16.401219466856727,2.641910398597665,1
25350,2.0,2.0,2.0,4.0,16.0,0.0,4.500476114873425,-1.439695137847006,10.0,380.0,1.0,16.401219466856727,3.100542637906336,1
25351,2.0,2.0,2.0,4.0,18.0,0.0,7.499810597980809,1.6409365794934714,10.0,350.33,1.0,18.35755975068582,5.976985225843148,1
25352,2.0,2.0,2.0,4.0,21.0,0.0,4.633660456387719,-1.0216512475319814,10.0,285.81,1.0,21.307275752662516,2.9719517448885875,1
25353,2.0,2.0,2.0,4.0,22.0,0.0,6.586337158399587,0.5527350268432004,10.0,417.22,1.0,22.293496809607955,4.764308407326388,1
25358,2.0,1.0,2.0,4.0,2.0,0.0,5.788123623089952,-0.32850406697203577,10.0,453.33,1.0,3.7416573867739413,4.120012308970678,2
25359,2.0,1.0,2.0,4.0,11.0,0.0,5.441464875766521,-0.4155154439616656,10.0,349.67,1.0,11.445523142259598,3.769075996108213,0
25360,2.0,1.0,2.0,4.0,13.0,0.0,5.433809335985194,-0.4155154439616656,10.0,347.0,1.0,13.379088160259652,3.713572066704308,0
25362,2.0,1.0,2.0,4.0,16.0,0.0,6.13361493921266,0.16974277458709455,10.0,389.11,1.0,16.30950643030009,4.365388993520859,0
25363,2.0,1.0,2.0,4.0,16.0,0.0,6.109914027307526,0.17142911562753102,10.0,379.36,1.0,16.30950643030009,4.417635062141249,0
25368,2.0,1.0,0.0,0.0,2.0,0.0,5.605802066295998,-0.5108256237659905,10.0,453.33,1.0,3.1622776601683795,4.161847435323687,2
25369,2.0,1.0,0.0,0.0,11.0,0.0,4.653007515402251,-1.2039728043259361,10.0,349.67,1.0,11.269427669584644,3.2035591207563074,0
25370,2.0,1.0,0.0,0.0,11.0,0.0,5.096996459744299,-0.616186139423817,10.0,302.83,1.0,11.269427669584644,3.622739651609391,0
25371,2.0,1.0,0.0,0.0,13.0,0.0,4.981824212242136,-0.8675005677047231,10.0,347.0,1.0,13.228756555322953,3.426865128410733,0
25372,2.0,1.0,0.0,0.0,16.0,0.0,5.347773975260629,-0.5923972774598024,10.0,380.0,1.0,16.186414056238647,3.947776175133964,0
25373,2.0,1.0,0.0,0.0,18.0,0.0,4.143928062410929,-1.7147984280919266,10.0,350.28,1.0,18.16590212458495,2.3135250330323798,0
25378,2.0,1.0,0.0,0.0,11.0,0.0,3.6727500721840527,-2.120263536200091,10.0,328.0,1.0,11.269427669584644,1.3532545070416904,0
25379,2.0,1.0,0.0,0.0,11.0,0.0,5.60782208351029,-0.10536051565782628,10.0,302.83,1.0,11.269427669584644,3.215269329274089,0
25380,2.0,1.0,0.0,0.0,13.0,0.0,5.433809335985194,-0.41551544396166595,10.0,347.0,1.0,13.228756555322953,3.1157350659486873,0
25381,2.0,1.0,0.0,0.0,13.0,0.0,2.8707357833793057,-2.8134107167600364,10.0,294.17,1.0,13.228756555322953,0.4762341789963717,0
25382,2.0,1.0,0.0,0.0,14.0,0.0,6.633068402025167,0.8956797779700306,10.0,310.25,1.0,14.212670403551895,4.2581626474514955,0
25383,2.0,1.0,0.0,0.0,16.0,0.0,6.516607191468766,0.5527350268432004,10.0,389.11,1.0,16.186414056238647,4.124226936703971,0
25384,2.0,1.0,0.0,0.0,16.0,0.0,6.13361493921266,0.16974277458709455,10.0,389.11,1.0,16.186414056238647,3.7412346844478646,0
25385,2.0,1.0,0.0,0.0,16.0,0.0,6.492891138028129,0.5527350268432004,10.0,379.99,1.0,16.186414056238647,4.0809215418899605,0
25386,2.0,1.0,0.0,0.0,18.0,0.0,4.83723383467686,-1.0216512475319814,10.0,350.33,1.0,18.16590212458495,2.4948569806411682,0
25387,2.0,1.0,0.0,0.0,21.0,0.0,2.8419981736119486,-2.8134107167600364,10.0,285.83,1.0,21.142374511865974,0.44468582126144574,0
25388,2.0,1.0,0.0,0.0,22.0,0.0,6.714170529909472,0.6805683983530852,10.0,417.22,1.0,22.135943621178654,5.331752142634274,0
25389,2.0,1.0,0.0,0.0,13.0,3.0,9.162776955044572,3.624340932976365,10.0,254.28,1.0,13.564659966250536,6.747293056541076,3
25390,2.0,1.0,0.0,0.0,21.0,3.0,9.651798554112585,4.085976312551584,10.0,261.34,1.0,21.354156504062622,7.2442132297870225,3
25404,2.0,1.0,0.0,0.0,2.0,0.0,4.689511334421843,-1.4271163556401458,10.0,453.33,1.0,3.1622776601683795,3.2457124788217606,2
25405,2.0,1.0,0.0,0.0,2.0,0.0,3.9051997800800207,-2.120263536200091,10.0,413.83,1.0,3.1622776601683795,2.4561641809223462,2
25406,2.0,1.0,0.0,0.0,11.0,0.0,6.811794887836227,1.0986122886681098,10.0,302.83,1.0,11.269427669584644,5.337538079701318,0
25407,2.0,1.0,0.0,0.0,13.0,0.0,4.422208424306714,-1.4271163556401458,10.0,347.0,1.0,13.228756555322953,2.733717947850788,0
25408,2.0,1.0,0.0,0.0,13.0,0.0,6.830204463963578,1.1568811967920856,10.0,291.0,1.0,13.228756555322953,5.303702838824375,0
25409,2.0,1.0,0.0,0.0,13.0,0.0,8.15900281407384,2.474856313934499,10.0,294.17,1.0,13.228756555322953,6.564363155071751,3
25410,2.0,1.0,0.0,0.0,16.0,0.0,4.118711918670395,-1.8451602459551701,10.0,389.11,1.0,16.186414056238647,2.641910398597665,0
25411,2.0,1.0,0.0,0.0,16.0,0.0,4.118711918670395,-1.8451602459551701,10.0,389.11,1.0,16.186414056238647,2.641910398597665,0
25412,2.0,1.0,0.0,0.0,13.0,3.0,9.801115899109524,4.2626798770413155,10.0,254.28,1.0,13.564659966250536,8.294104638589582,3
25413,2.0,1.0,0.0,0.0,0.0,0.0,4.924350925499243,-1.4271163556401458,10.0,573.33,1.0,2.449489742783178,1.5953389880545987,2
25415,2.0,1.0,0.0,0.0,11.0,0.0,4.989479752023464,-1.0216512475319814,10.0,407.94,1.0,11.269427669584644,1.0818051703517284,0
25416,2.0,1.0,0.0,0.0,11.0,0.0,6.231976392583284,0.4824261492442928,10.0,314.05,1.0,11.269427669584644,3.480008562086445,0
25417,2.0,1.0,0.0,0.0,13.0,0.0,6.619433001642933,0.7419373447293773,10.0,356.91,1.0,13.228756555322953,4.184032908485631,0
25418,2.0,1.0,0.0,0.0,13.0,0.0,6.443399669600997,0.7419373447293773,10.0,299.3,1.0,13.228756555322953,4.256321678298823,0
25419,2.0,1.0,0.0,0.0,13.0,0.0,10.236547903862098,4.5511362974956056,10.0,294.54,1.0,13.228756555322953,7.977594223522365,3
25420,2.0,1.0,0.0,0.0,16.0,0.0,5.82346001090882,-0.1404121537167449,10.0,389.11,1.0,16.186414056238647,2.8237570088141806,0
25421,2.0,1.0,0.0,0.0,16.0,0.0,6.37000371727689,0.40679755334194284,10.0,388.85,1.0,16.186414056238647,2.130609828254235,0
25422,2.0,1.0,0.0,0.0,16.0,0.0,6.040921155820574,0.10165365372649982,10.0,379.66,1.0,16.186414056238647,3.7932394694381792,0
25423,2.0,1.0,0.0,0.0,18.0,0.0,6.628953658336293,0.7701082216960737,10.0,350.32,1.0,18.16590212458495,3.4766140209469096,0
25424,2.0,1.0,0.0,0.0,21.0,0.0,8.926498914910336,3.2688081936164095,10.0,286.49,1.0,21.142374511865974,5.857704556928458,3
25425,2.0,1.0,0.0,0.0,22.0,0.0,5.4412048540965845,-0.5923972774598024,10.0,417.22,1.0,22.135943621178654,2.186051276738094,0
25430,1.0,1.0,2.0,4.0,11.0,0.0,6.39627944387456,0.6830968447064438,0.0,302.83,1.0,11.313708498984761,4.793970708879755,0
25431,1.0,1.0,2.0,4.0,13.0,0.0,5.115355604866659,-0.7339691750802004,0.0,347.0,1.0,13.2664991614216,3.4522073025699003,0
25432,1.0,1.0,2.0,4.0,16.0,0.0,6.109914027307526,0.2342812957246657,0.0,356.25,1.0,16.217274740226856,4.5127258955968115,0
25433,1.0,1.0,2.0,4.0,9.0,3.0,7.162242446576277,1.5260563034950496,0.0,280.39,1.0,9.848857801796104,4.67702562308852,0
25434,1.0,1.0,2.0,4.0,10.0,3.0,8.13268592543952,2.280339484046726,0.0,348.05,1.0,10.770329614269007,5.296716085181063,0
25435,1.0,1.0,2.0,4.0,21.0,3.0,9.062329803027481,3.4965075614664802,0.0,261.34,1.0,21.37755832643195,6.663043292249836,3
25436,1.0,1.0,2.0,4.0,22.0,3.0,8.582351520433214,2.667228206581955,0.0,370.6,1.0,22.360679774997898,4.460837815098172,3
25437,2.0,1.0,0.0,0.0,2.0,0.0,3.988243031339555,-2.120263536200091,0.0,449.67,1.0,3.1622776601683795,1.62924053973028,2
25438,2.0,1.0,0.0,0.0,11.0,0.0,3.592919062968025,-2.120263536200091,0.0,302.83,1.0,11.269427669584644,1.199964782928397,0
25439,2.0,1.0,0.0,0.0,12.0,0.0,4.285378059618076,-1.7147984280919266,0.0,403.5,1.0,12.24744871391589,1.927164106234258,0
25440,2.0,1.0,0.0,0.0,13.0,0.0,5.869127407243038,0.01980262729617973,0.0,347.0,1.0,13.228756555322953,3.3568971227655755,0
25441,2.0,1.0,0.0,0.0,13.0,0.0,6.839230155227014,1.2160989841237764,0.0,276.75,1.0,13.228756555322953,4.420525933824491,0
25442,2.0,1.0,0.0,0.0,16.0,0.0,4.8118590992303405,-1.152013065395225,0.0,389.11,1.0,16.186414056238647,2.419478844465545,0
25443,2.0,1.0,0.0,0.0,16.0,0.0,3.4255647381104497,-2.5383074265151158,0.0,389.11,1.0,16.186414056238647,1.0331844833456545,0
25444,2.0,1.0,0.0,0.0,16.0,0.0,4.673482826170178,-1.439695137847006,0.0,451.77,1.0,16.186414056238647,2.2834022735772717,0
25445,2.0,1.0,0.0,0.0,18.0,0.0,8.139207054296358,2.280339484046726,0.0,350.33,1.0,18.16590212458495,5.707774495925738,0
25446,2.0,1.0,0.0,0.0,13.0,3.0,8.341796402974744,2.803360380906535,0.0,254.28,1.0,13.564659966250536,5.939723784200272,3
25447,2.0,1.0,0.0,1.0,0.0,0.0,7.093404625868766,0.7419373447293773,4.0,573.33,1.0,2.449489742783178,5.43790538075509,2
25448,2.0,1.0,0.0,1.0,2.0,0.0,5.788123623089952,-0.32850406697203577,4.0,453.33,1.0,3.1622776601683795,4.120012308970678,2
25449,2.0,1.0,0.0,1.0,2.0,0.0,5.7770019569816125,-0.24846135929849947,4.0,413.83,1.0,3.1622776601683795,4.103964805599091,2
25450,2.0,1.0,0.0,1.0,11.0,0.0,2.7669478423496954,-2.8134107167600364,4.0,265.17,1.0,11.269427669584644,1.1378330018213911,0
25451,2.0,1.0,0.0,1.0,11.0,0.0,4.208268308540415,-1.8451602459551701,4.0,425.57,1.0,11.269427669584644,2.506341930508065,0
25452,2.0,1.0,0.0,1.0,11.0,0.0,4.365897252743998,-1.2039728043259361,4.0,262.4,1.0,11.269427669584644,2.963209081848431,0
25453,2.0,1.0,0.0,1.0,11.0,0.0,6.262426361877667,0.4054651081081644,4.0,349.66,1.0,11.269427669584644,4.549234553657788,0
25454,2.0,1.0,0.0,1.0,11.0,0.0,6.510689795052304,0.7975071958841882,4.0,302.83,1.0,11.269427669584644,4.813890216636577,0
25455,2.0,1.0,0.0,1.0,11.0,0.0,5.913719198483129,0.0769610411361284,4.0,342.67,1.0,11.269427669584644,4.251348311031766,0
25456,2.0,1.0,0.0,1.0,13.0,0.0,6.591262124676237,0.7419373447293773,4.0,347.0,1.0,13.228756555322953,4.844974178195408,0
25458,2.0,1.0,0.0,1.0,16.0,0.0,4.835170178098788,-0.7465479572870606,4.0,265.53,1.0,16.186414056238647,2.719978771967484,0
25459,2.0,1.0,0.0,1.0,16.0,0.0,4.8118590992303405,-1.152013065395225,4.0,389.11,1.0,16.186414056238647,2.8249439525737094,0
25460,2.0,1.0,0.0,1.0,16.0,0.0,4.52417702677856,-1.439695137847006,4.0,389.11,1.0,16.186414056238647,2.8249439525737094,0
25461,2.0,1.0,0.0,1.0,16.0,0.0,5.038509830862235,-1.152013065395225,4.0,488.1,1.0,16.186414056238647,3.3575937441800234,0
25462,2.0,1.0,0.0,1.0,16.0,0.0,5.725543966437714,-0.23572233352106983,4.0,388.1,1.0,16.186414056238647,4.037774210733707,0
25463,2.0,1.0,0.0,1.0,16.0,0.0,6.292235584101481,0.40613155265132483,4.0,360.0,1.0,16.186414056238647,4.611549792952131,0
25464,2.0,1.0,0.0,1.0,18.0,0.0,6.6283191153842065,0.7975071958841882,4.0,340.64,1.0,18.16590212458495,4.951309828011441,0
25465,2.0,1.0,0.0,1.0,22.0,0.0,3.495294705041271,-2.5383074265151158,4.0,417.22,1.0,22.135943621178654,-3.506557897319982,0
25466,2.0,1.0,0.0,1.0,23.0,0.0,6.4817302569086115,0.62057648772511,4.0,351.13,1.0,23.130067012440755,4.8121030512543195,0
25467,2.0,1.0,0.0,1.0,13.0,3.0,10.45109090780426,4.912654885736052,4.0,254.28,1.0,13.564659966250536,8.42853464039819,3
25469,2.0,1.0,0.0,1.0,16.0,3.0,7.9038179126344525,1.9740810260220096,4.0,376.06,1.0,16.46207763315433,5.920022249653616,3
25470,2.0,1.0,0.0,1.0,20.0,3.0,8.874878824436648,2.995732273553991,4.0,357.5,1.0,20.37154878746336,6.885611914296447,3
25471,2.0,1.0,0.0,0.0,2.0,0.0,3.2120525995200753,-2.8134107167600364,8.0,413.83,1.0,3.1622776601683795,1.6370530794670737,2
25472,2.0,1.0,0.0,0.0,11.0,0.0,5.32593253358101,-0.5108256237659905,8.0,342.67,1.0,11.269427669584644,3.763522997109702,0
25473,2.0,1.0,0.0,0.0,11.0,0.0,3.6727500721840527,-2.120263536200091,8.0,328.0,1.0,11.269427669584644,2.1424163408412245,0
25474,2.0,1.0,0.0,0.0,11.0,0.0,4.142181891636261,-1.7147984280919266,8.0,349.67,1.0,11.269427669584644,2.5779415157551897,0
25475,2.0,1.0,0.0,0.0,11.0,0.0,2.89977188240808,-2.8134107167600364,8.0,302.83,1.0,11.269427669584644,1.3056264580524357,0
25476,2.0,1.0,0.0,0.0,11.0,0.0,3.7164946211469094,-2.120263536200091,8.0,342.67,1.0,11.269427669584644,2.1540850846756014,0
25477,2.0,1.0,0.0,0.0,13.0,0.0,4.422208424306714,-1.4271163556401458,8.0,347.0,1.0,13.228756555322953,2.6397713603489157,0
25478,2.0,1.0,0.0,0.0,13.0,0.0,5.915177278935863,0.23111172096338664,8.0,294.14,1.0,13.228756555322953,4.171614197713401,0
25479,2.0,1.0,0.0,0.0,16.0,0.0,5.217324207338505,-0.7465479572870606,8.0,389.11,1.0,16.186414056238647,3.6197972929264925,0
25480,2.0,1.0,0.0,0.0,16.0,0.0,3.401863826205316,-2.5383074265151158,8.0,380.0,1.0,16.186414056238647,1.873339456220478,0
25481,2.0,1.0,0.0,0.0,23.0,0.0,3.7736800558064014,-2.120263536200091,8.0,362.83,1.0,23.130067012440755,2.199444334074532,0
25482,2.0,1.0,0.0,0.0,13.0,3.0,9.572676660220603,4.034240638152395,8.0,254.28,1.0,13.564659966250536,7.8708914280877975,3
25483,2.0,1.0,0.0,0.0,20.0,3.0,7.585748211770405,1.6863989535702288,8.0,364.8,1.0,20.37154878746336,5.8876861126328075,3
25484,2.0,1.0,3.0,5.0,0.0,0.0,3.537765824444175,-2.8134107167600364,4.0,573.17,1.0,3.872983346207417,3.001217203784561,2
25485,2.0,1.0,3.0,5.0,13.0,0.0,3.035914063186823,-2.8134107167600364,4.0,347.0,1.0,13.564659966250536,2.6181254935742233,0
25486,2.0,1.0,3.0,5.0,13.0,0.0,4.480060374945247,-1.2039728043259361,4.0,294.13,1.0,13.564659966250536,4.084799149378569,0
25487,2.0,1.0,3.0,5.0,17.0,0.0,3.554776469590456,-1.8451602459551701,4.0,221.39,1.0,17.435595774162696,3.1484533605716547,0
25488,2.0,1.0,3.0,5.0,17.0,0.0,8.31909341054146,3.037737567699021,4.0,196.64,1.0,17.435595774162696,8.011116274672451,0
25489,2.0,1.0,3.0,5.0,13.0,3.0,5.32222918659435,-0.2231435513142097,4.0,256.05,1.0,13.892443989449804,4.869225327808716,0
25490,2.0,2.0,0.0,1.0,4.0,0.0,6.915147886201635,1.0331844833456545,2.0,358.51,0.0,4.898979485566356,5.144874769304459,1
25491,2.0,2.0,0.0,1.0,5.0,0.0,4.2168571366974925,-1.8451602459551701,2.0,429.24,0.0,5.744562646538029,2.423031246069913,1
25492,2.0,2.0,0.0,1.0,9.0,0.0,4.66814498514948,-1.4354846053106622,2.0,447.48,0.0,9.433981132056603,2.8553201198372458,1
25494,2.0,2.0,0.0,1.0,2.0,0.0,3.9051997800800207,-2.120263536200091,2.0,413.83,1.0,3.605551275463989,2.3282528397426234,1
25495,2.0,2.0,0.0,1.0,11.0,0.0,4.3765114539857715,-1.8451602459551701,2.0,503.54,1.0,11.40175425099138,2.794839331174601,1
25496,2.0,2.0,0.0,1.0,11.0,0.0,5.293556049446326,-0.9288695140810151,2.0,503.92,1.0,11.40175425099138,3.7839623353606284,1
25497,2.0,2.0,0.0,1.0,11.0,0.0,4.90141548910036,-1.1488535051048565,2.0,424.23,1.0,11.40175425099138,3.3109079103146946,1
25499,2.0,2.0,0.0,1.0,11.0,0.0,5.528436531598672,-0.3285040669720361,2.0,349.65,1.0,11.40175425099138,3.926911617921897,1
25500,2.0,2.0,0.0,1.0,11.0,0.0,4.409641801706855,-1.4271163556401458,2.0,342.67,1.0,11.40175425099138,2.929592471049446,1
25501,2.0,2.0,0.0,1.0,13.0,0.0,6.501649965986549,0.6523251860396901,2.0,347.0,1.0,13.341664064126334,4.853981484050879,1
25502,2.0,2.0,0.0,1.0,13.0,0.0,4.939354092091292,-0.7339691750802004,2.0,291.0,1.0,13.341664064126334,3.130263166511597,1
25503,2.0,2.0,0.0,1.0,15.0,0.0,6.1674326299297615,0.23507212217948348,2.0,377.04,1.0,15.297058540778355,4.248638088989106,1
25504,2.0,2.0,0.0,1.0,16.0,0.0,4.52417702677856,-1.1488535051048565,2.0,290.91,1.0,16.278820596099706,2.9806186357439426,1
25505,2.0,2.0,0.0,1.0,16.0,0.0,4.268017718062014,-1.8451602459551701,2.0,451.77,1.0,16.278820596099706,2.667228206581955,1
25506,2.0,2.0,0.0,1.0,16.0,0.0,3.574870537502069,-2.5383074265151158,2.0,451.77,1.0,16.278820596099706,1.9754689512968577,1
25507,2.0,2.0,0.0,1.0,16.0,0.0,3.652215469742345,-2.5383074265151158,2.0,488.1,1.0,16.278820596099706,2.084429083190875,1
25508,2.0,2.0,0.0,1.0,16.0,0.0,4.34536265030229,-1.8451602459551701,2.0,488.1,1.0,16.278820596099706,2.768831673362069,1
25509,2.0,2.0,0.0,1.0,16.0,0.0,4.809253234563559,-1.152013065395225,2.0,388.1,1.0,16.278820596099706,3.2156706939192525,1
25510,2.0,2.0,0.0,1.0,16.0,0.0,6.537358042134466,0.6825916666204287,2.0,348.89,1.0,16.278820596099706,4.8696092197094725,1
25511,2.0,2.0,0.0,1.0,16.0,0.0,5.520780686557383,-0.5923972774598024,2.0,451.77,1.0,16.278820596099706,3.9199911750773233,1
